filename,class_name,x,y,w,h
002782.jpg,train,105,101,209,157
002783.jpg,bus,139,194,26,35
002783.jpg,car,155,195,10,13
002784.jpg,dog,134,123,181,202
002785.jpg,cat,156,60,113,119
002786.jpg,horse,96,124,120,118
002786.jpg,person,103,86,26,101
002791.jpg,bird,135,149,167,136
002791.jpg,bird,135,118,65,210
002794.jpg,cow,121,114,139,202
002795.jpg,person,141,92,4,9
002795.jpg,person,45,95,5,13
002795.jpg,person,50,162,9,28
002795.jpg,person,97,128,10,26
002795.jpg,motorbike,101,135,27,27
002796.jpg,cat,147,132,119,61
002798.jpg,pottedplant,24,35,46,68
002798.jpg,person,199,71,51,82
002798.jpg,person,170,164,108,120
002798.jpg,person,54,157,106,135
002798.jpg,person,9,82,17,40
002798.jpg,person,48,61,44,69
002798.jpg,person,95,56,38,48
002798.jpg,person,132,58,55,67
002798.jpg,chair,161,73,7,23
002798.jpg,chair,79,73,4,16
002798.jpg,chair,23,83,13,33
002798.jpg,chair,223,93,2,24
002798.jpg,diningtable,114,152,220,143
002800.jpg,horse,108,130,54,113
002800.jpg,horse,120,113,78,149
002801.jpg,diningtable,112,113,223,223
002801.jpg,chair,14,27,27,54
002801.jpg,chair,75,16,51,31
002801.jpg,chair,198,184,51,81
002803.jpg,chair,134,139,67,94
002803.jpg,chair,83,131,70,89
002803.jpg,chair,183,87,30,44
002803.jpg,chair,157,77,35,26
002803.jpg,chair,108,80,41,30
002803.jpg,chair,79,85,28,33
002803.jpg,person,142,63,14,24
002804.jpg,car,218,97,13,16
002804.jpg,car,174,91,53,26
002804.jpg,car,39,85,31,14
002804.jpg,car,11,87,20,13
002804.jpg,person,207,95,8,24
002804.jpg,person,4,116,8,46
002804.jpg,person,108,139,20,93
002804.jpg,person,168,125,12,57
002804.jpg,person,144,106,16,31
002804.jpg,horse,148,124,24,45
002804.jpg,horse,95,145,20,57
002807.jpg,motorbike,112,126,152,150
002807.jpg,person,120,93,120,157
002810.jpg,dog,99,109,124,136
002812.jpg,car,135,137,58,37
002812.jpg,bus,54,120,96,71
002812.jpg,car,3,126,5,16
002815.jpg,person,112,119,223,209
002816.jpg,bus,113,135,181,97
002817.jpg,pottedplant,90,98,160,186
002820.jpg,pottedplant,202,161,37,45
002820.jpg,pottedplant,128,166,25,38
002820.jpg,pottedplant,85,159,26,43
002826.jpg,dog,183,47,82,70
002826.jpg,dog,68,57,135,61
002826.jpg,person,33,41,64,81
002826.jpg,person,190,41,66,82
002826.jpg,person,149,124,126,165
002826.jpg,dog,93,157,123,97
002827.jpg,person,173,131,101,175
002827.jpg,person,73,127,108,167
002827.jpg,person,8,100,15,72
002827.jpg,person,35,87,16,22
002833.jpg,car,126,125,195,194
002834.jpg,person,51,112,98,222
002835.jpg,train,90,143,148,49
002836.jpg,bird,129,135,30,88
002836.jpg,bird,74,134,36,76
002838.jpg,person,108,157,34,112
002838.jpg,boat,191,123,67,47
002838.jpg,boat,119,87,74,35
002841.jpg,person,66,147,105,77
002841.jpg,person,128,114,140,160
002842.jpg,horse,133,133,116,134
002842.jpg,person,123,89,29,107
002844.jpg,train,144,98,161,145
002845.jpg,sheep,182,92,25,9
002845.jpg,sheep,56,137,96,37
002845.jpg,sheep,97,97,27,16
002845.jpg,sheep,140,98,17,9
002845.jpg,sheep,159,97,15,10
002845.jpg,sheep,145,94,16,9
002847.jpg,aeroplane,120,110,207,117
002848.jpg,motorbike,107,113,34,156
002854.jpg,car,113,170,223,105
002855.jpg,sofa,155,169,116,109
002855.jpg,person,124,143,86,116
002858.jpg,horse,121,125,151,180
002858.jpg,person,147,85,79,141
002859.jpg,bus,107,119,213,182
002859.jpg,person,23,143,16,24
002859.jpg,person,154,80,10,12
002859.jpg,person,164,81,8,10
002859.jpg,person,173,82,9,12
002859.jpg,person,184,85,11,10
002859.jpg,person,194,85,10,11
002859.jpg,person,63,69,10,19
002859.jpg,person,54,68,9,21
002864.jpg,person,18,32,33,47
002864.jpg,person,36,43,71,84
002864.jpg,person,62,113,85,205
002864.jpg,person,169,109,111,196
002866.jpg,chair,73,194,60,60
002866.jpg,chair,126,188,51,72
002866.jpg,chair,145,182,42,83
002866.jpg,diningtable,105,179,101,90
002867.jpg,bus,162,102,124,204
002867.jpg,bus,39,90,77,168
002867.jpg,person,98,141,72,122
002868.jpg,cow,61,165,51,51
002868.jpg,cow,190,159,37,56
002868.jpg,cow,187,174,21,34
002868.jpg,cow,153,172,17,26
002868.jpg,cow,167,173,16,22
002868.jpg,bird,106,177,6,11
002868.jpg,bird,114,179,4,11
002868.jpg,bird,118,176,2,16
002868.jpg,bird,123,179,5,11
002868.jpg,bird,132,173,5,13
002868.jpg,bird,137,186,6,10
002868.jpg,bird,143,184,5,11
002868.jpg,bird,143,173,6,10
002868.jpg,bird,141,162,5,10
002869.jpg,aeroplane,114,108,210,89
002870.jpg,motorbike,55,146,55,145
002870.jpg,person,55,99,50,178
002870.jpg,person,112,127,18,69
002870.jpg,person,170,149,41,50
002870.jpg,person,212,129,15,77
002870.jpg,person,143,132,9,52
002870.jpg,person,178,131,12,49
002870.jpg,person,190,116,15,21
002870.jpg,person,16,126,18,61
002870.jpg,motorbike,193,145,17,49
002870.jpg,motorbike,110,145,32,36
002870.jpg,motorbike,86,149,18,20
002870.jpg,person,5,143,9,32
002873.jpg,aeroplane,86,125,47,15
002873.jpg,sheep,196,136,11,11
002873.jpg,sheep,172,138,13,13
002873.jpg,sheep,142,143,5,7
002873.jpg,sheep,142,172,6,15
002873.jpg,sheep,78,170,14,11
002873.jpg,sheep,39,129,9,9
002875.jpg,dog,120,109,207,130
002879.jpg,person,114,131,221,185
002880.jpg,dog,108,113,166,195
002881.jpg,bottle,184,172,14,38
002881.jpg,person,91,115,107,191
002884.jpg,car,114,92,92,125
002884.jpg,person,101,63,17,19
002886.jpg,person,64,129,124,187
002886.jpg,person,133,143,52,158
002886.jpg,person,156,136,77,177
002886.jpg,person,185,133,77,178
002889.jpg,person,122,133,33,183
002889.jpg,person,86,134,42,176
002891.jpg,train,101,116,140,170
002893.jpg,motorbike,111,114,221,220
002896.jpg,bird,113,128,77,192
002899.jpg,bus,119,100,206,150
002899.jpg,person,179,144,59,109
002899.jpg,person,147,148,34,93
002899.jpg,person,105,174,31,55
002899.jpg,person,84,173,53,69
002899.jpg,person,39,174,42,76
002899.jpg,person,22,155,44,91
002899.jpg,person,47,121,91,44
002899.jpg,person,61,128,35,49
002899.jpg,person,90,103,29,14
002899.jpg,person,108,94,31,24
002899.jpg,person,133,93,41,25
002901.jpg,tvmonitor,181,85,24,55
002901.jpg,tvmonitor,58,126,81,94
002901.jpg,person,202,112,45,223
002906.jpg,train,132,129,86,83
002910.jpg,chair,155,131,73,114
002910.jpg,chair,72,122,64,97
002912.jpg,bicycle,108,129,36,44
002912.jpg,person,109,108,36,51
002913.jpg,train,145,98,133,42
002913.jpg,train,76,89,11,38
002913.jpg,person,21,109,6,28
002913.jpg,person,27,107,6,24
002913.jpg,person,32,108,4,25
002913.jpg,person,39,103,5,16
002913.jpg,person,35,103,4,16
002913.jpg,person,93,109,9,44
002913.jpg,person,12,109,12,42
002913.jpg,train,36,93,71,33
002914.jpg,diningtable,89,191,177,65
002914.jpg,person,176,116,95,216
002915.jpg,person,151,109,37,164
002915.jpg,person,131,136,33,127
002915.jpg,person,92,113,52,215
002916.jpg,person,94,121,88,207
002916.jpg,sofa,150,140,50,42
002917.jpg,car,205,84,39,60
002917.jpg,car,122,120,179,134
002917.jpg,car,47,71,52,27
002917.jpg,car,11,74,16,17
002919.jpg,bird,87,109,151,213
002924.jpg,pottedplant,169,113,87,222
002924.jpg,cat,57,117,112,210
002931.jpg,bottle,79,108,7,38
002931.jpg,bottle,135,198,13,52
002931.jpg,tvmonitor,205,92,39,65
002931.jpg,person,173,136,103,176
002931.jpg,person,60,151,93,146
002931.jpg,bottle,169,9,4,17
002931.jpg,bottle,173,9,4,17
002931.jpg,bottle,177,9,4,17
002931.jpg,bottle,180,9,4,17
002931.jpg,bottle,184,9,4,17
002931.jpg,bottle,187,9,4,17
002931.jpg,bottle,191,9,4,17
002931.jpg,bottle,194,9,3,17
002931.jpg,bottle,209,10,4,18
002931.jpg,bottle,205,9,5,17
002931.jpg,bottle,198,9,4,17
002931.jpg,bottle,201,9,5,16
002931.jpg,sofa,66,157,131,134
002932.jpg,person,89,187,55,44
002933.jpg,person,111,137,134,171
002933.jpg,person,140,127,88,193
002933.jpg,dog,94,132,53,75
002934.jpg,cat,121,100,206,195
002934.jpg,cat,112,171,222,106
002935.jpg,person,187,127,74,193
002935.jpg,person,49,120,91,209
002935.jpg,person,83,125,143,197
002937.jpg,car,99,119,133,162
002937.jpg,car,175,75,97,91
002938.jpg,bird,68,139,95,84
002939.jpg,bottle,134,116,15,39
002939.jpg,person,111,142,79,164
002939.jpg,chair,142,169,46,93
002939.jpg,tvmonitor,36,102,37,75
002940.jpg,cow,187,147,72,148
002940.jpg,cow,171,77,10,20
002940.jpg,cow,181,70,11,12
002940.jpg,cow,118,74,14,17
002940.jpg,cow,22,76,13,20
002940.jpg,cow,9,101,18,44
002940.jpg,person,53,113,104,222
002941.jpg,bottle,191,64,12,61
002941.jpg,bottle,210,77,22,69
002941.jpg,bottle,183,75,24,69
002941.jpg,bottle,162,68,21,66
002942.jpg,aeroplane,120,116,40,26
002943.jpg,chair,120,182,89,85
002943.jpg,chair,188,180,61,88
002943.jpg,chair,194,134,38,12
002943.jpg,diningtable,118,180,212,87
002944.jpg,cat,106,86,192,159
002946.jpg,pottedplant,149,149,43,69
002947.jpg,sofa,114,177,220,94
002947.jpg,chair,51,148,51,35
002952.jpg,tvmonitor,125,187,141,72
002952.jpg,cat,134,79,49,45
002952.jpg,cat,118,119,152,102
002953.jpg,bottle,26,129,30,135
002953.jpg,bottle,58,133,32,141
002953.jpg,bottle,92,136,37,148
002953.jpg,tvmonitor,142,108,90,153
002953.jpg,tvmonitor,56,61,33,48
002954.jpg,person,71,94,37,161
002954.jpg,person,182,162,49,125
002956.jpg,bicycle,161,153,102,93
002957.jpg,chair,98,123,195,202
002957.jpg,dog,113,119,85,50
002958.jpg,person,127,113,195,223
002960.jpg,person,71,131,100,161
002962.jpg,tvmonitor,208,109,31,56
002962.jpg,person,147,110,123,218
002962.jpg,person,29,160,57,124
002963.jpg,sheep,128,123,192,202
002965.jpg,bottle,19,134,17,59
002965.jpg,bottle,50,123,15,67
002965.jpg,bottle,67,118,16,56
002965.jpg,bottle,83,116,13,48
002965.jpg,bottle,96,113,14,46
002965.jpg,bottle,111,119,11,50
002965.jpg,bottle,123,123,11,64
002965.jpg,bottle,135,125,13,65
002965.jpg,bottle,148,126,13,65
002965.jpg,bottle,162,127,12,65
002965.jpg,bottle,176,129,15,63
002965.jpg,bottle,109,184,31,79
002965.jpg,bottle,136,190,30,67
002965.jpg,person,30,68,49,94
002965.jpg,person,71,42,21,59
002965.jpg,person,149,70,38,65
002965.jpg,person,98,88,40,62
002965.jpg,person,151,95,35,54
002965.jpg,person,179,72,24,63
002965.jpg,person,162,66,26,60
002965.jpg,person,99,63,51,74
002965.jpg,person,208,68,26,47
002965.jpg,person,194,66,15,38
002965.jpg,person,217,69,13,38
002965.jpg,person,67,64,26,42
002965.jpg,person,8,45,16,88
002966.jpg,dog,112,112,223,222
002967.jpg,pottedplant,141,57,59,114
002967.jpg,pottedplant,53,94,97,51
002967.jpg,pottedplant,126,172,63,46
002969.jpg,bird,143,149,162,149
002975.jpg,train,162,91,123,143
002975.jpg,person,109,125,10,53
002976.jpg,person,108,157,212,135
002976.jpg,person,202,186,44,49
002977.jpg,dog,163,110,62,126
002977.jpg,dog,115,114,58,89
002978.jpg,cow,202,79,13,24
002978.jpg,cow,153,112,72,90
002978.jpg,cow,52,135,103,115
002984.jpg,bird,86,105,19,20
002984.jpg,bird,97,103,28,26
002984.jpg,bird,116,105,13,19
002986.jpg,sheep,32,71,63,97
002986.jpg,sheep,43,165,85,119
002986.jpg,sheep,132,136,62,100
002986.jpg,sheep,176,128,67,103
002986.jpg,sheep,165,174,118,99
002986.jpg,sheep,193,45,39,53
002986.jpg,sheep,211,30,25,54
002986.jpg,sheep,93,71,43,56
002986.jpg,sheep,125,92,71,95
002986.jpg,sheep,136,49,20,20
002986.jpg,sheep,70,27,50,54
002986.jpg,sheep,23,12,44,23
002986.jpg,sheep,195,22,46,42
002986.jpg,sheep,115,19,42,37
002986.jpg,sheep,150,19,30,36
002987.jpg,bus,112,112,224,222
002987.jpg,person,101,165,87,118
002988.jpg,person,115,105,135,189
002989.jpg,tvmonitor,139,119,26,37
002989.jpg,chair,215,166,17,71
002989.jpg,chair,210,153,29,86
002989.jpg,chair,168,184,61,81
002989.jpg,chair,62,149,52,59
002989.jpg,sofa,113,123,29,28
002989.jpg,sofa,32,177,64,94
002990.jpg,cow,71,153,45,97
002990.jpg,person,103,145,27,78
002992.jpg,bicycle,116,140,192,99
002992.jpg,person,116,101,141,120
002994.jpg,car,106,185,65,35
002994.jpg,car,48,182,36,27
002995.jpg,cat,108,117,215,213
003000.jpg,aeroplane,106,94,38,34
003002.jpg,pottedplant,36,107,70,134
003002.jpg,person,131,117,117,141
003003.jpg,person,123,154,67,141
003003.jpg,person,189,151,70,146
003003.jpg,person,28,156,31,96
003003.jpg,person,7,147,14,87
003004.jpg,cat,20,100,12,23
003004.jpg,sofa,116,131,215,136
003004.jpg,chair,196,64,27,54
003004.jpg,chair,214,58,21,53
003004.jpg,pottedplant,180,23,23,24
003005.jpg,sofa,56,154,108,130
003005.jpg,tvmonitor,118,67,31,36
003005.jpg,chair,193,133,31,44
003007.jpg,car,118,101,211,198
003008.jpg,boat,106,92,23,13
003009.jpg,car,117,149,112,31
003011.jpg,diningtable,54,202,106,43
003011.jpg,chair,15,175,30,28
003011.jpg,chair,76,199,70,50
003011.jpg,sofa,131,134,84,39
003011.jpg,sofa,168,177,91,93
003011.jpg,chair,182,123,12,14
003011.jpg,tvmonitor,40,115,48,61
003011.jpg,tvmonitor,103,102,17,24
003013.jpg,car,116,122,155,104
003015.jpg,horse,102,103,41,54
003017.jpg,horse,133,151,141,133
003017.jpg,person,108,120,60,97
003021.jpg,bus,113,104,202,157
003023.jpg,chair,182,197,30,55
003023.jpg,person,83,129,132,190
003023.jpg,person,35,156,68,93
003024.jpg,sofa,35,127,65,98
003024.jpg,pottedplant,74,64,33,125
003024.jpg,pottedplant,105,72,20,75
003024.jpg,tvmonitor,125,102,11,41
003024.jpg,tvmonitor,123,78,5,19
003024.jpg,chair,150,115,14,52
003024.jpg,pottedplant,107,51,15,36
003024.jpg,bicycle,213,147,21,87
003024.jpg,person,138,104,16,48
003027.jpg,car,111,105,100,80
003027.jpg,horse,125,135,121,138
003027.jpg,person,101,89,32,98
003028.jpg,aeroplane,112,112,223,168
003031.jpg,cat,112,121,218,135
003031.jpg,person,181,51,85,97
003032.jpg,aeroplane,113,96,196,85
003032.jpg,car,69,167,20,32
003032.jpg,car,32,171,64,54
003034.jpg,diningtable,66,196,132,57
003034.jpg,sofa,24,120,24,27
003034.jpg,pottedplant,167,93,16,19
003034.jpg,chair,172,164,74,120
003034.jpg,chair,109,116,11,15
003034.jpg,person,164,159,56,78
003034.jpg,person,67,121,98,125
003038.jpg,train,82,130,61,118
003039.jpg,person,93,122,45,167
003039.jpg,person,132,128,42,167
003042.jpg,chair,29,88,32,39
003042.jpg,chair,95,97,31,36
003042.jpg,diningtable,28,72,53,32
003042.jpg,diningtable,110,82,68,44
003042.jpg,diningtable,114,165,138,107
003042.jpg,diningtable,184,94,79,45
003042.jpg,person,69,113,59,125
003042.jpg,person,183,134,78,177
003042.jpg,chair,37,157,42,96
003042.jpg,person,67,29,16,43
003044.jpg,person,55,207,14,33
003044.jpg,person,64,207,13,31
003044.jpg,pottedplant,15,205,26,17
003044.jpg,pottedplant,72,200,27,28
003044.jpg,pottedplant,166,197,23,22
003045.jpg,cat,146,90,155,116
003047.jpg,bicycle,183,80,23,65
003047.jpg,bicycle,144,77,40,51
003047.jpg,bicycle,101,72,32,48
003051.jpg,car,70,97,113,84
003053.jpg,train,164,139,75,39
003053.jpg,train,40,145,33,38
003053.jpg,car,213,150,15,18
003054.jpg,sofa,80,148,140,102
003054.jpg,car,192,98,27,26
003056.jpg,diningtable,144,176,42,47
003056.jpg,chair,122,171,12,51
003056.jpg,chair,131,173,13,49
003056.jpg,chair,161,154,6,6
003056.jpg,bottle,154,147,11,8
003056.jpg,bottle,153,162,12,11
003056.jpg,bottle,153,176,13,12
003056.jpg,bottle,152,190,13,12
003056.jpg,bottle,168,186,14,32
003056.jpg,bottle,169,213,16,23
003056.jpg,bottle,151,215,12,18
003056.jpg,sofa,45,171,34,50
003056.jpg,chair,32,149,23,20
003057.jpg,motorbike,120,120,116,142
003057.jpg,person,123,110,124,129
003057.jpg,car,44,77,84,46
003058.jpg,person,112,112,222,223
003061.jpg,chair,164,78,72,141
003061.jpg,chair,79,62,74,89
003061.jpg,chair,218,103,13,89
003063.jpg,person,103,111,142,213
003063.jpg,sofa,112,96,220,154
003064.jpg,person,88,135,81,178
003065.jpg,boat,98,173,136,32
003065.jpg,boat,111,129,22,6
003065.jpg,person,124,153,22,28
003065.jpg,person,96,156,17,25
003065.jpg,person,114,126,4,6
003065.jpg,person,108,126,3,5
003066.jpg,bird,88,116,52,53
003072.jpg,bird,124,124,63,172
003074.jpg,bird,146,122,25,20
003074.jpg,bird,104,139,24,20
003074.jpg,bird,77,157,22,20
003074.jpg,bird,37,182,26,19
003077.jpg,sofa,72,146,71,72
003077.jpg,chair,171,136,53,68
003077.jpg,chair,133,138,42,67
003077.jpg,person,51,144,37,101
003077.jpg,person,87,144,38,96
003077.jpg,person,127,133,34,94
003077.jpg,person,176,134,37,86
003078.jpg,chair,20,99,27,36
003078.jpg,chair,41,95,16,34
003078.jpg,chair,155,116,38,52
003078.jpg,chair,217,111,14,53
003078.jpg,chair,194,108,29,48
003078.jpg,chair,166,104,26,47
003078.jpg,person,190,97,40,71
003078.jpg,person,165,96,25,60
003078.jpg,person,92,115,105,213
003078.jpg,person,120,111,64,209
003082.jpg,bird,108,129,39,54
003082.jpg,bird,100,165,72,74
003083.jpg,car,215,209,19,11
003083.jpg,bus,193,203,63,24
003085.jpg,cat,112,103,69,110
003086.jpg,person,162,154,37,120
003088.jpg,bottle,58,190,21,58
003088.jpg,person,89,131,117,185
003088.jpg,person,111,90,34,72
003089.jpg,motorbike,67,141,50,91
003089.jpg,motorbike,144,137,116,174
003089.jpg,person,98,118,64,194
003090.jpg,train,85,105,99,58
003092.jpg,car,133,98,128,135
003093.jpg,pottedplant,76,164,9,49
003093.jpg,pottedplant,69,161,13,61
003093.jpg,pottedplant,172,161,12,56
003094.jpg,car,116,97,215,154
003098.jpg,boat,97,139,190,169
003098.jpg,boat,139,203,36,29
003098.jpg,boat,186,185,76,78
003100.jpg,person,88,146,25,62
003100.jpg,dog,63,177,71,40
003100.jpg,dog,144,174,41,33
003100.jpg,dog,135,158,31,26
003100.jpg,dog,107,179,42,26
003102.jpg,person,108,88,136,148
003102.jpg,bicycle,102,148,123,117
003103.jpg,car,112,124,183,121
003105.jpg,cow,88,110,138,145
003105.jpg,cow,158,135,94,118
003106.jpg,cat,137,168,88,51
003106.jpg,person,131,116,97,214
003107.jpg,person,93,141,184,165
003108.jpg,sofa,160,112,128,173
003108.jpg,bottle,168,187,11,48
003110.jpg,dog,109,123,28,87
003110.jpg,dog,69,107,30,79
003112.jpg,bird,105,105,64,122
003116.jpg,bird,131,131,173,186
003117.jpg,car,132,122,129,174
003118.jpg,bird,110,43,35,59
003118.jpg,bird,184,125,45,45
003118.jpg,bird,150,142,34,50
003118.jpg,person,116,137,119,175
003118.jpg,person,187,181,49,85
003120.jpg,tvmonitor,113,111,26,28
003120.jpg,diningtable,196,196,56,57
003120.jpg,chair,187,172,15,23
003120.jpg,chair,94,172,37,56
003120.jpg,sofa,39,162,65,67
003121.jpg,horse,64,117,125,213
003121.jpg,person,155,129,122,190
003121.jpg,person,217,169,14,110
003121.jpg,person,208,130,23,64
003122.jpg,bottle,27,181,50,45
003122.jpg,bottle,190,171,11,38
003122.jpg,person,50,135,71,177
003122.jpg,person,118,137,79,173
003122.jpg,person,181,132,86,183
003124.jpg,motorbike,118,106,189,177
003124.jpg,person,202,47,44,94
003124.jpg,person,157,38,39,73
003124.jpg,person,11,36,21,70
003124.jpg,person,29,28,20,54
003124.jpg,motorbike,90,38,87,70
003124.jpg,person,105,36,39,72
003126.jpg,bird,92,121,66,55
003127.jpg,cat,112,105,222,208
003129.jpg,chair,182,198,84,52
003129.jpg,chair,146,148,41,24
003129.jpg,chair,131,139,26,24
003129.jpg,person,74,131,146,186
003129.jpg,person,193,140,62,68
003129.jpg,person,211,110,26,75
003129.jpg,person,171,125,26,56
003129.jpg,person,153,116,20,30
003129.jpg,person,129,119,32,42
003129.jpg,person,4,116,8,60
003129.jpg,person,47,114,9,27
003129.jpg,person,36,116,7,30
003129.jpg,person,28,116,8,29
003133.jpg,aeroplane,105,90,181,106
003134.jpg,person,56,123,54,141
003134.jpg,person,103,109,63,130
003134.jpg,person,169,112,95,223
003135.jpg,train,112,116,222,97
003137.jpg,bus,91,106,181,158
003138.jpg,person,146,135,108,179
003138.jpg,person,32,147,64,152
003138.jpg,person,188,102,30,59
003140.jpg,person,174,121,100,207
003140.jpg,person,80,137,146,173
003142.jpg,bicycle,102,114,157,182
003145.jpg,person,82,120,150,208
003145.jpg,person,183,124,83,201
003146.jpg,pottedplant,58,141,77,99
003147.jpg,dog,116,136,95,76
003147.jpg,person,43,95,38,144
003149.jpg,bottle,50,97,36,151
003149.jpg,bottle,109,27,58,35
003149.jpg,bottle,82,62,34,96
003149.jpg,bottle,99,81,68,107
003149.jpg,bottle,142,59,64,59
003149.jpg,bottle,133,108,149,179
003149.jpg,bottle,120,179,114,90
003150.jpg,person,147,123,121,161
003150.jpg,person,82,69,67,86
003150.jpg,person,30,101,59,139
003150.jpg,sofa,68,102,135,122
003154.jpg,bus,141,121,137,119
003155.jpg,bird,107,121,208,134
